MCS Area Volume r h theta_rad theta_deg
2357 4140 9989 36.3016 4.79767 0.2628 15.0573
2358 4155 9992 36.3673 4.78207 0.261487 14.9821
2359 4143 9951 36.3147 4.77623 0.261545 14.9854
2360 4155 9932 36.3673 4.75367 0.259952 14.8942
2361 4161 9946 36.3935 4.75355 0.25976 14.8832
2362 4152 9932 36.3541 4.75705 0.260228 14.9099
2363 4173 9935 36.4459 4.73492 0.258385 14.8044
2364 4158 9906 36.3804 4.738 0.259012 14.8403
2365 4134 9892 36.2752 4.75839 0.26086 14.9462
2366 4131 9900 36.2621 4.76559 0.261344 14.9739
2367 4131 9907 36.2621 4.76892 0.261525 14.9843
2368 4146 9907 36.3279 4.75196 0.260138 14.9048
2369 4140 9913 36.3016 4.76158 0.260846 14.9454
2370 4140 9915 36.3016 4.76253 0.260897 14.9483
2371 4119 9920 36.2094 4.78878 0.262979 15.0676
2372 4125 9947 36.2357 4.7948 0.263116 15.0755
2373 4140 9973 36.3016 4.79007 0.262389 15.0338
2374 4155 9974 36.3673 4.77355 0.261027 14.9557
2375 4161 9973 36.3935 4.76631 0.260449 14.9227
2376 4161 9966 36.3935 4.763 0.260271 14.9124
2377 4173 9986 36.4459 4.75896 0.259682 14.8787
2378 4173 10005 36.4459 4.76791 0.260165 14.9064
2379 4164 9989 36.4066 4.77049 0.260582 14.9303
2380 4158 10014 36.3804 4.78908 0.261773 14.9985
2381 4143 10021 36.3147 4.80944 0.263343 15.0884
2382 4155 10006 36.3673 4.78869 0.261845 15.0026
2383 4137 10003 36.2884 4.80774 0.26344 15.094
2384 4131 10008 36.2621 4.81698 0.26413 15.1335
2385 4131 10026 36.2621 4.82555 0.264594 15.1601
2386 4122 10000 36.2226 4.8235 0.264768 15.1701
2387 4110 10009 36.1698 4.84164 0.266135 15.2484
2388 4098 9989 36.1169 4.84598 0.266756 15.284
2389 4110 9989 36.1698 4.83208 0.265616 15.2187
2390 4104 9997 36.1434 4.84285 0.266393 15.2632
2391 4092 9990 36.0905 4.85344 0.267355 15.3183
2392 4104 9983 36.1434 4.83615 0.266029 15.2423
2393 4089 9971 36.0773 4.84781 0.267146 15.3063
2394 4089 9992 36.0773 4.8579 0.267695 15.3378
2395 4080 9981 36.0375 4.86313 0.268272 15.3708
2396 4074 9954 36.011 4.85714 0.26814 15.3633
2397 4065 9965 35.9712 4.87302 0.2693 15.4298
2398 4086 9961 36.064 4.8465 0.267171 15.3078
2399 4086 9957 36.064 4.84457 0.267066 15.3018
2400 4089 9954 36.0773 4.83964 0.266701 15.2808
2401 4089 9944 36.0773 4.83484 0.266439 15.2658
2402 4074 9940 36.011 4.85039 0.267772 15.3422
2403 4053 9939 35.9181 4.87459 0.26978 15.4572
2404 4035 9942 35.8383 4.8974 0.271623 15.5629
2405 4035 9949 35.8383 4.9008 0.27181 15.5735
2406 4026 9967 35.7983 4.92033 0.273181 15.6521
2407 4053 9972 35.9181 4.89058 0.270654 15.5073
2408 4053 9971 35.9181 4.89009 0.270627 15.5058
2409 4077 9957 36.0243 4.85508 0.26793 15.3513
2410 4065 9934 35.9712 4.85804 0.268483 15.3829
2411 4056 9933 35.9314 4.86814 0.269329 15.4314
2412 4068 9944 35.9845 4.85935 0.268456 15.3814
2413 4071 9976 35.9978 4.87127 0.269009 15.4131
2414 4068 9945 35.9845 4.85983 0.268483 15.3829
2415 4041 9952 35.8649 4.89512 0.271299 15.5443
2416 4038 9947 35.8516 4.89626 0.271461 15.5536
2417 4047 9937 35.8915 4.88071 0.270312 15.4878
2418 4050 9942 35.9048 4.87959 0.270152 15.4786
2419 4053 9951 35.9181 4.8804 0.270098 15.4755
2420 4062 9964 35.958 4.87607 0.269565 15.4449
2421 4065 9940 35.9712 4.86094 0.268641 15.392
2422 4065 9929 35.9712 4.85562 0.268351 15.3754
2423 4059 9942 35.9447 4.86896 0.269275 15.4283
2424 4086 9966 36.064 4.8489 0.267302 15.3153
2425 4059 9945 35.9447 4.87042 0.269355 15.4329
2426 4053 9957 35.9181 4.88331 0.270257 15.4846
2427 4074 9946 36.011 4.85329 0.26793 15.3513
2428 4068 9949 35.9845 4.86176 0.268588 15.389
2429 4050 9951 35.9048 4.88395 0.270391 15.4922
2430 4050 9974 35.9048 4.8951 0.271 15.5272
2431 4041 9993 35.8649 4.91504 0.272389 15.6068
2432 4050 9987 35.9048 4.90141 0.271345 15.5469
2433 4017 9991 35.7582 4.94288 0.27472 15.7403
2434 4014 9979 35.7449 4.94063 0.274698 15.7391
2435 4017 9960 35.7582 4.92773 0.273889 15.6927
2436 4002 9929 35.6914 4.93065 0.274556 15.7309
2437 4002 9923 35.6914 4.92771 0.274394 15.7216
2438 4008 9926 35.7181 4.92194 0.273874 15.6918
2439 4017 9920 35.7582 4.90819 0.272816 15.6312
2440 4023 9948 35.7849 4.91466 0.27297 15.64
2441 4020 9957 35.7716 4.92266 0.273509 15.6709
2442 4020 9933 35.7716 4.91094 0.272866 15.6341
2443 4038 9954 35.8516 4.89966 0.271647 15.5642
2444 4044 9974 35.8782 4.90223 0.271589 15.5609
2445 4047 9969 35.8915 4.89624 0.271162 15.5364
2446 4041 9982 35.8649 4.90969 0.272097 15.59
2447 4044 9997 35.8782 4.9134 0.2722 15.5959
2448 4026 9983 35.7983 4.92813 0.273608 15.6766
2449 4035 9993 35.8383 4.92221 0.272982 15.6407
2450 4029 9995 35.8116 4.93038 0.273631 15.6779
2451 4029 9978 35.8116 4.9221 0.273177 15.6519
2452 4023 9952 35.7849 4.91661 0.273077 15.6462
2453 4026 9953 35.7983 4.91351 0.272806 15.6306
2454 4053 9983 35.9181 4.89591 0.270945 15.524
2455 4071 9997 35.9978 4.8814 0.269562 15.4447
2456 4083 10003 36.0508 4.8702 0.26856 15.3873
2457 4086 10036 36.064 4.88255 0.269135 15.4203
2458 4068 10017 35.9845 4.89459 0.27038 15.4916
2459 4065 10020 35.9712 4.89959 0.270751 15.5129
2460 4056 10013 35.9314 4.90687 0.271445 15.5527
2461 4059 9986 35.9447 4.89025 0.270438 15.495
2462 4062 9977 35.958 4.88235 0.269908 15.4646
2463 4050 10001 35.9048 4.90819 0.271716 15.5682
2464 4044 9998 35.8782 4.91388 0.272227 15.5974
2465 4062 10000 35.958 4.89347 0.270516 15.4994
2466 4062 9981 35.958 4.88429 0.270014 15.4707
2467 4050 9997 35.9048 4.90625 0.27161 15.5621
2468 4041 10022 35.8649 4.92912 0.273161 15.6509
2469 4038 10009 35.8516 4.9264 0.273112 15.6481
2470 4053 10010 35.9181 4.90899 0.27166 15.565
2471 4056 9983 35.9314 4.89235 0.270652 15.5072
2472 4077 9987 36.0243 4.86953 0.268718 15.3964
2473 4077 9974 36.0243 4.86327 0.268377 15.3769
2474 4080 9966 36.0375 4.85591 0.267878 15.3483
2475 4098 9975 36.1169 4.83927 0.266391 15.2631
2476 4095 9988 36.1037 4.84899 0.267016 15.2989
2477 4101 9967 36.1302 4.83196 0.265897 15.2348
2478 4104 9981 36.1434 4.83519 0.265977 15.2394
2479 4089 9993 36.0773 4.85838 0.267721 15.3393
2480 4092 10003 36.0905 4.85968 0.267695 15.3378
2481 4092 10000 36.0905 4.85824 0.267617 15.3333
2482 4095 9997 36.1037 4.85331 0.267251 15.3124
2483 4104 9981 36.1434 4.83519 0.265977 15.2394
2484 4077 9980 36.0243 4.86616 0.268535 15.3859
2485 4077 9984 36.0243 4.86809 0.26864 15.3919
2486 4083 9985 36.0508 4.86154 0.268088 15.3603
2487 4104 9982 36.1434 4.83567 0.266003 15.2408
2488 4086 9993 36.064 4.86188 0.268009 15.3558
2489 4086 9979 36.064 4.85515 0.267643 15.3348
2490 4089 9957 36.0773 4.84108 0.266779 15.2853
2491 4089 9956 36.0773 4.8406 0.266753 15.2838
2492 4062 9939 35.958 4.86398 0.268905 15.4071
2493 4053 9940 35.9181 4.87507 0.269806 15.4588
2494 4035 9931 35.8383 4.89204 0.27133 15.5461
2495 4035 9943 35.8383 4.89788 0.27165 15.5644
2496 4047 9956 35.8915 4.88993 0.270817 15.5167
2497 4062 9985 35.958 4.88622 0.27012 15.4767
2498 4056 9995 35.9314 4.89816 0.270969 15.5254
2499 4065 9986 35.9712 4.88316 0.269854 15.4615
2500 4077 9993 36.0243 4.87242 0.268876 15.4055
2501 4086 9998 36.064 4.86429 0.26814 15.3633
2502 4080 9993 36.0375 4.8689 0.268587 15.3889
2503 4089 10006 36.0773 4.86462 0.268061 15.3588
2504 4092 9994 36.0905 4.85536 0.26746 15.3243
2505 4083 9982 36.0508 4.8601 0.268009 15.3558
2506 4086 9983 36.064 4.85707 0.267747 15.3408
2507 4104 9991 36.1434 4.83998 0.266237 15.2543
2508 4098 9997 36.1169 4.84982 0.266965 15.296
2509 4098 10014 36.1169 4.85797 0.267408 15.3214
2510 4098 10014 36.1169 4.85797 0.267408 15.3214
2511 4092 10004 36.0905 4.86016 0.267721 15.3393
2512 4083 10015 36.0508 4.87597 0.268874 15.4054
2513 4071 10004 35.9978 4.88478 0.269746 15.4553
2514 4089 10003 36.0773 4.86318 0.267983 15.3543
2515 4098 10007 36.1169 4.85461 0.267226 15.3109
2516 4086 10043 36.064 4.88592 0.269318 15.4308
2517 4080 10029 36.0375 4.88623 0.269531 15.443
2518 4086 10017 36.064 4.87342 0.268638 15.3918
2519 4086 10000 36.064 4.86525 0.268192 15.3663
2520 4089 9992 36.0773 4.8579 0.267695 15.3378
2521 4077 9997 36.0243 4.87435 0.268981 15.4115
2522 4074 9991 36.011 4.87498 0.269113 15.4191
2523 4056 9986 35.9314 4.8938 0.270731 15.5118
2524 4065 9985 35.9712 4.88268 0.269828 15.46
2525 4038 10009 35.8516 4.9264 0.273112 15.6481
2526 4044 10018 35.8782 4.92359 0.272758 15.6279
2527 4050 9999 35.9048 4.90722 0.271663 15.5652
2528 4065 10000 35.9712 4.88993 0.270223 15.4827
2529 4053 9968 35.9181 4.88864 0.270548 15.5013
2530 4053 9985 35.9181 4.89687 0.270998 15.527
2531 4065 9981 35.9712 4.88075 0.269722 15.454
2532 4050 9969 35.9048 4.89268 0.270868 15.5196
2533 4059 9996 35.9447 4.89509 0.270703 15.5101
2534 4071 10000 35.9978 4.88285 0.269641 15.4493
2535 4077 10008 36.0243 4.87965 0.26927 15.428
2536 4062 10019 35.958 4.90266 0.271017 15.5281
2537 4065 10035 35.9712 4.90683 0.271146 15.5355
2538 4080 10053 36.0375 4.89779 0.27016 15.4791
2539 4071 10020 35.9978 4.8925 0.270167 15.4794
2540 4095 10031 36.1037 4.86962 0.268139 15.3632
2541 4113 10026 36.183 4.84629 0.266292 15.2574
2542 4089 10018 36.0773 4.87039 0.268375 15.3768
2543 4098 10033 36.1169 4.86707 0.267903 15.3497
2544 4101 10030 36.1302 4.86214 0.267538 15.3288
2545 4104 10023 36.1434 4.8553 0.26707 15.302
2546 4134 10023 36.2752 4.82068 0.264235 15.1396
2547 4122 10022 36.2226 4.83399 0.265337 15.2027
2548 4104 10026 36.1434 4.85673 0.267148 15.3064
2549 4125 10025 36.2357 4.83197 0.265132 15.1909
2550 4119 10030 36.2094 4.84127 0.265828 15.2308
2551 4134 10030 36.2752 4.82401 0.264415 15.1499
2552 4134 10028 36.2752 4.82306 0.264364 15.1469
2553 4143 10044 36.3147 4.82035 0.263934 15.1223
2554 4137 10060 36.2884 4.83482 0.264906 15.178
2555 4134 10031 36.2752 4.82448 0.264441 15.1514
2556 4140 10024 36.3016 4.81429 0.2637 15.1089
2557 4119 9968 36.2094 4.81169 0.264222 15.1388
2558 4137 9985 36.2884 4.79919 0.262977 15.0674
2559 4122 9956 36.2226 4.80252 0.26363 15.1049
2560 4116 9941 36.1962 4.80224 0.263805 15.1149
2561 4107 9932 36.1566 4.80828 0.264418 15.15
2562 4110 9910 36.1698 4.79431 0.263564 15.1011
2563 4095 9897 36.1037 4.80532 0.26464 15.1628
2564 4116 9884 36.1962 4.77502 0.262326 15.0302
2565 4119 9869 36.2094 4.76444 0.261658 14.9919
2566 4110 9865 36.1698 4.77279 0.262394 15.0341
2567 4092 9866 36.0905 4.7939 0.264114 15.1326
2568 4095 9926 36.1037 4.81924 0.265398 15.2062
2569 4092 9909 36.0905 4.81455 0.265238 15.197
2570 4104 9912 36.1434 4.80215 0.264181 15.1364
2571 4098 9934 36.1169 4.81961 0.265322 15.2018
2572 4113 9959 36.183 4.81428 0.264554 15.1578
2573 4131 9943 36.2621 4.78606 0.262453 15.0375
2574 4158 9934 36.3804 4.75125 0.259728 14.8813
2575 4134 9929 36.2752 4.77598 0.261813 15.0008
2576 4125 9913 36.2357 4.7786 0.262238 15.0251
2577 4134 9923 36.2752 4.77313 0.261659 14.9919
2578 4107 9922 36.1566 4.80349 0.264158 15.1351
2579 4116 9939 36.1962 4.80129 0.263753 15.1119
2580 4119 9949 36.2094 4.80262 0.26373 15.1106
2581 4113 9920 36.183 4.79565 0.263542 15.0998
2582 4095 9910 36.1037 4.81156 0.26498 15.1822
2583 4119 9901 36.2094 4.77972 0.262487 15.0394
2584 4107 9884 36.1566 4.78531 0.263169 15.0785
2585 4101 9890 36.1302 4.79506 0.26389 15.1198
2586 4098 9870 36.1169 4.78892 0.263652 15.1061
2587 4098 9858 36.1169 4.78316 0.263338 15.0882
2588 4092 9866 36.0905 4.7939 0.264114 15.1326
2589 4095 9872 36.1037 4.79333 0.263987 15.1253
2590 4095 9860 36.1037 4.78757 0.263673 15.1074
2591 4086 9830 36.064 4.7835 0.263739 15.1111
2592 4104 9832 36.1434 4.76384 0.262097 15.017
2593 4128 9829 36.2489 4.73518 0.259788 14.8848
2594 4116 9840 36.1962 4.75401 0.261185 14.9648
2595 4116 9840 36.1962 4.75401 0.261185 14.9648
2596 4113 9858 36.183 4.76602 0.261932 15.0076
2597 4101 9836 36.1302 4.76918 0.262482 15.0391
2598 4101 9835 36.1302 4.7687 0.262456 15.0376
2599 4095 9845 36.1037 4.78037 0.263282 15.0849
2600 4119 9847 36.2094 4.75394 0.261088 14.9592
2601 4128 9835 36.2489 4.73804 0.259943 14.8936
2602 4131 9834 36.2621 4.73418 0.259641 14.8763
2603 4098 9831 36.1169 4.77021 0.262634 15.0478
2604 4107 9852 36.1566 4.76999 0.262337 15.0308
2605 4122 9877 36.2226 4.76485 0.261586 14.9878
2606 4119 9886 36.2094 4.77256 0.262098 15.0171
2607 4131 9900 36.2621 4.76559 0.261344 14.9739
2608 4140 9931 36.3016 4.77013 0.261309 14.9719
2609 4143 9939 36.3147 4.77053 0.261237 14.9678
2610 4152 9945 36.3541 4.76321 0.260561 14.929
2611 4149 9971 36.341 4.77891 0.261503 14.983
2612 4152 9979 36.3541 4.77931 0.261431 14.9789
2613 4167 9974 36.4197 4.76003 0.259925 14.8926
2614 4164 9964 36.4066 4.75868 0.259945 14.8937
2615 4176 9963 36.459 4.74477 0.258825 14.8296
2616 4161 9961 36.3935 4.76064 0.260143 14.9051
2617 4167 9977 36.4197 4.76145 0.260002 14.897
2618 4185 9980 36.4983 4.74272 0.258439 14.8075
2619 4188 9991 36.5114 4.74455 0.258446 14.8079
2620 4173 9990 36.4459 4.76084 0.259784 14.8845
2621 4158 9956 36.3804 4.76165 0.260291 14.9136
2622 4164 9983 36.4066 4.76765 0.260429 14.9215
2623 4146 9961 36.3279 4.77757 0.261524 14.9842
2624 4134 9963 36.2752 4.79215 0.26269 15.051
2625 4119 9963 36.2094 4.8093 0.264093 15.1314
2626 4122 9970 36.2226 4.8092 0.263992 15.1256
2627 4107 9982 36.1566 4.8322 0.265718 15.2245
2628 4128 9978 36.2489 4.80614 0.263637 15.1053
2629 4098 9953 36.1169 4.82872 0.265817 15.2302
2630 4101 9973 36.1302 4.83483 0.266054 15.2437
2631 4098 9977 36.1169 4.84023 0.266443 15.2661
2632 4104 9982 36.1434 4.83567 0.266003 15.2408
2633 4113 9981 36.183 4.8248 0.265125 15.1905
2634 4110 9969 36.1698 4.82252 0.265097 15.1889
2635 4119 9988 36.2094 4.82123 0.26474 15.1685
2636 4161 9982 36.3935 4.77056 0.260679 14.9358
2637 4155 9979 36.3673 4.77591 0.261155 14.9631
2638 4164 9960 36.4066 4.75679 0.259843 14.8879
2639 4140 9976 36.3016 4.7915 0.262466 15.0382
2640 4119 9967 36.2094 4.81121 0.264196 15.1373
2641 4125 9973 36.2357 4.80719 0.263788 15.114
2642 4131 9940 36.2621 4.78463 0.262376 15.033
2643 4122 9963 36.2226 4.80586 0.263811 15.1153
2644 4104 9948 36.1434 4.81939 0.265118 15.1901
2645 4101 9942 36.1302 4.81998 0.265246 15.1975
2646 4107 9947 36.1566 4.81545 0.264808 15.1724
2647 4107 9946 36.1566 4.81497 0.264782 15.1709
2648 4101 9939 36.1302 4.81854 0.265168 15.193
2649 4101 9916 36.1302 4.80752 0.264568 15.1586
2650 4110 9940 36.1698 4.80865 0.264343 15.1457
2651 4128 9917 36.2489 4.77709 0.262062 15.015
2652 4143 9926 36.3147 4.76436 0.260903 14.9486
2653 4149 9927 36.341 4.75806 0.260375 14.9184
2654 4155 9942 36.3673 4.75841 0.260208 14.9088
2655 4149 9931 36.341 4.75996 0.260478 14.9243
2656 4131 9937 36.2621 4.7832 0.262299 15.0286
2657 4125 9944 36.2357 4.79337 0.263039 15.071
2658 4107 9945 36.1566 4.8145 0.264756 15.1694
2659 4113 9955 36.183 4.81237 0.26445 15.1519
2660 4104 9959 36.1434 4.82466 0.265404 15.2065
2661 4107 9943 36.1566 4.81354 0.264704 15.1664
2662 4107 9928 36.1566 4.80636 0.264314 15.1441
2663 4083 9944 36.0508 4.84182 0.267013 15.2987
2664 4083 9938 36.0508 4.83893 0.266856 15.2897
2665 4089 9963 36.0773 4.84397 0.266936 15.2943
2666 4113 10002 36.183 4.83483 0.265669 15.2217
2667 4101 9975 36.1302 4.83579 0.266106 15.2467
2668 4113 9989 36.183 4.82862 0.265332 15.2024
2669 4122 9990 36.2226 4.81874 0.26451 15.1553
2670 4122 9979 36.2226 4.81349 0.264225 15.139
2671 4101 9973 36.1302 4.83483 0.266054 15.2437
2672 4089 9986 36.0773 4.85502 0.267538 15.3288
2673 4080 9990 36.0375 4.86746 0.268508 15.3844
2674 4089 10006 36.0773 4.86462 0.268061 15.3588
2675 4092 9983 36.0905 4.85008 0.267173 15.3079
2676 4089 9955 36.0773 4.84012 0.266727 15.2823
2677 4089 9942 36.0773 4.83388 0.266387 15.2628
2678 4071 9925 35.9978 4.84667 0.267666 15.3361
2679 4077 9937 36.0243 4.84544 0.267405 15.3212
2680 4065 9941 35.9712 4.86142 0.268667 15.3935
2681 4062 9949 35.958 4.86882 0.269169 15.4223
2682 4065 9937 35.9712 4.85949 0.268562 15.3875
2683 4077 9944 36.0243 4.84882 0.267589 15.3317
2684 4083 9949 36.0508 4.84422 0.267144 15.3062
2685 4104 9942 36.1434 4.81652 0.264962 15.1812
2686 4110 9931 36.1698 4.80435 0.264109 15.1324
2687 4119 9958 36.2094 4.80692 0.263963 15.124
2688 4125 9960 36.2357 4.801 0.263452 15.0947
2689 4131 9949 36.2621 4.78891 0.262608 15.0463
2690 4128 9931 36.2489 4.78376 0.262423 15.0357
2691 4122 9917 36.2226 4.78393 0.262621 15.0471
2692 4095 9925 36.1037 4.81876 0.265371 15.2047
2693 4083 9897 36.0508 4.8192 0.26578 15.2281
2694 4113 9922 36.183 4.7966 0.263593 15.1028
2695 4110 9913 36.1698 4.79574 0.263642 15.1056
2696 4122 9888 36.2226 4.7701 0.26187 15.0041
2697 4128 9883 36.2489 4.7609 0.261183 14.9647
2698 4128 9883 36.2489 4.7609 0.261183 14.9647
2699 4098 9862 36.1169 4.78508 0.263443 15.0942
2700 4080 9866 36.0375 4.80775 0.265253 15.1979
2701 4077 9864 36.0243 4.81026 0.265486 15.2112
2702 4068 9834 35.9845 4.80623 0.265556 15.2152
2703 4080 9868 36.0375 4.80871 0.265305 15.2009
2704 4062 9844 35.958 4.81804 0.266395 15.2633
2705 4068 9850 35.9845 4.81396 0.265978 15.2394
2706 4083 9851 36.0508 4.79706 0.264574 15.159
2707 4098 9861 36.1169 4.7846 0.263417 15.0927
2708 4110 9868 36.1698 4.77422 0.262472 15.0385
2709 4092 9853 36.0905 4.78765 0.263774 15.1131
2710 4098 9856 36.1169 4.7822 0.263286 15.0852
2711 4101 9862 36.1302 4.78164 0.26316 15.078
2712 4107 9858 36.1566 4.77286 0.262493 15.0397
2713 4104 9863 36.1434 4.77869 0.262905 15.0633
2714 4113 9876 36.183 4.77462 0.262399 15.0344
2715 4110 9873 36.1698 4.77661 0.262602 15.046
2716 4119 9907 36.2094 4.78258 0.262642 15.0483
2717 4134 9926 36.2752 4.77456 0.261736 14.9964
2718 4137 9938 36.2884 4.77686 0.261767 14.9981
2719 4137 9972 36.2884 4.79301 0.262642 15.0483
2720 4140 9988 36.3016 4.7972 0.262774 15.0559
2721 4149 9977 36.341 4.78176 0.261657 14.9919
2722 4119 9949 36.2094 4.80262 0.26373 15.1106
2723 4143 9950 36.3147 4.77575 0.261519 14.984
2724 4152 9952 36.3541 4.76652 0.26074 14.9393
2725 4179 9965 36.4721 4.74236 0.258603 14.8168
2726 4176 9983 36.459 4.75418 0.259333 14.8587
2727 4161 9989 36.3935 4.77387 0.260858 14.9461
2728 4167 9995 36.4197 4.76994 0.26046 14.9233
2729 4188 10001 36.5114 4.74924 0.258699 14.8223
2730 4185 10021 36.4983 4.76199 0.259477 14.8669
2731 4212 10073 36.6159 4.75625 0.258345 14.8021
2732 4197 10040 36.5506 4.7575 0.258869 14.8321
2733 4185 10018 36.4983 4.76058 0.259401 14.8626
2734 4185 10002 36.4983 4.75306 0.258996 14.8394
2735 4188 9981 36.5114 4.73985 0.258193 14.7934
2736 4179 9993 36.4721 4.75553 0.259313 14.8576
2737 4185 9973 36.4983 4.73943 0.258262 14.7973
2738 4173 9966 36.4459 4.74953 0.259174 14.8496
2739 4179 9959 36.4721 4.73953 0.258451 14.8081
2740 4191 9968 36.5245 4.73041 0.257593 14.759
2741 4182 9935 36.4852 4.7249 0.25757 14.7577
2742 4179 9938 36.4721 4.72965 0.257918 14.7776
2743 4149 9931 36.341 4.75996 0.260478 14.9243
2744 4146 9950 36.3279 4.77235 0.261242 14.9681
2745 4155 9949 36.3673 4.76172 0.260387 14.9191
2746 4179 9953 36.4721 4.73671 0.258298 14.7994
2747 4167 9930 36.4197 4.73927 0.258804 14.8284
2748 4167 9920 36.4197 4.73455 0.258549 14.8138
2749 4149 9923 36.341 4.75617 0.260273 14.9125
2750 4152 9922 36.3541 4.75231 0.259971 14.8953
2751 4116 9904 36.1962 4.78457 0.262845 15.0599
2752 4107 9921 36.1566 4.80301 0.264132 15.1336
2753 4101 9937 36.1302 4.81758 0.265115 15.19
2754 4119 9948 36.2094 4.80214 0.263704 15.1091
2755 4110 9939 36.1698 4.80817 0.264317 15.1443
2756 4104 9914 36.1434 4.80311 0.264233 15.1394
2757 4104 9927 36.1434 4.80934 0.264571 15.1588
2758 4113 9921 36.183 4.79613 0.263567 15.1013
2759 4110 9937 36.1698 4.80722 0.264265 15.1413
2760 4080 9943 36.0375 4.84483 0.267274 15.3137
2761 4089 9954 36.0773 4.83964 0.266701 15.2808
2762 4113 9964 36.183 4.81667 0.264684 15.1652
2763 4107 9955 36.1566 4.81928 0.265016 15.1843
2764 4113 9955 36.183 4.81237 0.26445 15.1519
2765 4116 9975 36.1962 4.81848 0.264686 15.1654
2766 4119 9985 36.2094 4.8198 0.264663 15.164
2767 4107 9986 36.1566 4.83411 0.265822 15.2305
2768 4110 9983 36.1698 4.82921 0.26546 15.2097
2769 4107 9977 36.1566 4.82981 0.265588 15.2171
2770 4098 9966 36.1169 4.83495 0.266156 15.2496
2771 4104 9958 36.1434 4.82418 0.265378 15.2051
2772 4089 9919 36.0773 4.82282 0.265785 15.2284
2773 4077 9911 36.0243 4.83291 0.266722 15.282
2774 4065 9892 35.9712 4.83775 0.267374 15.3194
2775 4092 9891 36.0905 4.8059 0.264768 15.1701
2776 4104 9898 36.1434 4.79545 0.263816 15.1155
2777 4107 9902 36.1566 4.79392 0.263638 15.1053
2778 4101 9883 36.1302 4.79171 0.263708 15.1094
2779 4116 9902 36.1962 4.78362 0.262793 15.0569
2780 4101 9903 36.1302 4.80129 0.264229 15.1392
2781 4089 9899 36.0773 4.81321 0.265262 15.1984
2782 4080 9897 36.0375 4.82268 0.266067 15.2445
2783 4095 9882 36.1037 4.79813 0.264248 15.1403
2784 4089 9882 36.0773 4.80504 0.264817 15.1729
2785 4080 9892 36.0375 4.82027 0.265936 15.237
2786 4089 9888 36.0773 4.80793 0.264974 15.1819
2787 4119 9893 36.2094 4.7759 0.26228 15.0275
2788 4137 9896 36.2884 4.7569 0.260685 14.9362
2789 4116 9863 36.1962 4.76499 0.261782 14.999
2790 4116 9880 36.1962 4.77311 0.262223 15.0243
2791 4116 9881 36.1962 4.77359 0.262249 15.0257
2792 4086 9859 36.064 4.79745 0.264499 15.1547
2793 4074 9856 36.011 4.80988 0.265562 15.2156
2794 4089 9856 36.0773 4.79255 0.264136 15.1339
2795 4101 9843 36.1302 4.77253 0.262665 15.0496
2796 4101 9835 36.1302 4.7687 0.262456 15.0376
2797 4107 9830 36.1566 4.75946 0.261764 14.998
2798 4107 9842 36.1566 4.7652 0.262077 15.0159
2799 4101 9841 36.1302 4.77158 0.262613 15.0466
2800 4095 9838 36.1037 4.77701 0.263099 15.0744
2801 4086 9813 36.064 4.77532 0.263293 15.0856
2802 4077 9815 36.0243 4.78665 0.264198 15.1374
2803 4095 9847 36.1037 4.78133 0.263334 15.0879
2804 4098 9827 36.1169 4.76829 0.262529 15.0418
2805 4098 9835 36.1169 4.77213 0.262738 15.0538
2806 4107 9882 36.1566 4.78435 0.263117 15.0755
2807 4104 9901 36.1434 4.79688 0.263894 15.12
2808 4074 9868 36.011 4.81567 0.265878 15.2337
2809 4092 9883 36.0905 4.80206 0.264558 15.1581
2810 4098 9879 36.1169 4.79324 0.263887 15.1196
2811 4104 9865 36.1434 4.77964 0.262957 15.0663
2812 4137 9900 36.2884 4.7588 0.260788 14.9421
2813 4110 9901 36.1698 4.79 0.26333 15.0877
2814 4113 9933 36.183 4.80186 0.263879 15.1192
2815 4101 9938 36.1302 4.81806 0.265142 15.1915
2816 4098 9929 36.1169 4.81721 0.265191 15.1943
2817 4104 9944 36.1434 4.81748 0.265014 15.1842
2818 4089 9944 36.0773 4.83484 0.266439 15.2658
2819 4101 9936 36.1302 4.8171 0.265089 15.1885
2820 4104 9927 36.1434 4.80934 0.264571 15.1588
2821 4089 9911 36.0773 4.81898 0.265576 15.2164
2822 4086 9899 36.064 4.81669 0.265547 15.2147
2823 4080 9892 36.0375 4.82027 0.265936 15.237
2824 4089 9895 36.0773 4.81129 0.265157 15.1924
2825 4107 9887 36.1566 4.78674 0.263248 15.083
2826 4083 9874 36.0508 4.80813 0.265177 15.1935
2827 4074 9858 36.011 4.81085 0.265615 15.2186
2828 4074 9849 36.011 4.80651 0.265378 15.205
2829 4086 9843 36.064 4.78975 0.264079 15.1306
2830 4065 9857 35.9712 4.82083 0.26645 15.2665
2831 4077 9877 36.0243 4.81653 0.265828 15.2308
2832 4074 9877 36.011 4.82001 0.266115 15.2473
2833 4065 9887 35.9712 4.83533 0.267242 15.3119
2834 4086 9878 36.064 4.80659 0.264997 15.1832
2835 4095 9881 36.1037 4.79765 0.264222 15.1388
2836 4107 9883 36.1566 4.78483 0.263143 15.077
2837 4110 9878 36.1698 4.779 0.262732 15.0534
2838 4098 9874 36.1169 4.79084 0.263756 15.1121
2839 4089 9883 36.0773 4.80552 0.264843 15.1744
2840 4074 9891 36.011 4.82676 0.266483 15.2684
2841 4056 9866 35.9314 4.8357 0.267555 15.3298
