MCS Area Volume r h theta_rad theta_deg
2225 9099 38773 53.8173 8.45296 0.31159 17.8528
2226 9111 38763 53.8528 8.43995 0.310916 17.8142
2227 9081 38750 53.764 8.46437 0.312308 17.8939
2228 9072 38760 53.7374 8.47471 0.312836 17.9242
2229 9099 38759 53.8173 8.44996 0.311481 17.8465
2230 9123 38804 53.8882 8.43789 0.31064 17.7984
2231 9126 38804 53.8971 8.43518 0.310492 17.7899
2232 9135 38802 53.9237 8.42664 0.310032 17.7635
2233 9138 38813 53.9325 8.42629 0.30997 17.7599
2234 9150 38817 53.9679 8.41636 0.30941 17.7279
2235 9144 38820 53.9502 8.42239 0.309728 17.7461
2236 9117 38809 53.8705 8.44438 0.310976 17.8176
2237 9126 38820 53.8971 8.43861 0.310616 17.797
2238 9126 38775 53.8971 8.42898 0.310267 17.777
2239 9129 38776 53.9059 8.42649 0.310127 17.769
2240 9135 38754 53.9237 8.41639 0.309661 17.7423
2241 9126 38757 53.8971 8.42513 0.310128 17.769
2242 9120 38724 53.8794 8.42348 0.310168 17.7713
2243 9117 38735 53.8705 8.42854 0.310402 17.7847
2244 9129 38717 53.9059 8.41387 0.30967 17.7428
2245 9120 38746 53.8794 8.42819 0.310339 17.7811
2246 9132 38728 53.9148 8.41353 0.309607 17.7392
2247 9147 38702 53.9591 8.39451 0.308669 17.6854
2248 9144 38688 53.9502 8.3942 0.308708 17.6877
2249 9126 38660 53.8971 8.40438 0.309376 17.7259
2250 9138 38668 53.9325 8.39531 0.308848 17.6957
2251 9135 38679 53.9237 8.40036 0.30908 17.709
2252 9111 38664 53.8528 8.41874 0.310147 17.7701
2253 9111 38675 53.8528 8.4211 0.310233 17.775
2254 9102 38672 53.8262 8.42858 0.310655 17.7992
2255 9111 38683 53.8528 8.42281 0.310295 17.7786
2256 9114 38723 53.8616 8.42867 0.310457 17.7879
2257 9129 38713 53.9059 8.41302 0.309639 17.741
2258 9135 38715 53.9237 8.40805 0.309359 17.725
2259 9135 38715 53.9237 8.40805 0.309359 17.725
2260 9129 38763 53.9059 8.42371 0.310026 17.7632
2261 9123 38772 53.8882 8.43104 0.310392 17.7842
2262 9114 38767 53.8616 8.4381 0.310799 17.8075
2263 9132 38741 53.9148 8.41631 0.309708 17.745
2264 9105 38731 53.835 8.43852 0.310965 17.817
2265 9117 38721 53.8705 8.42554 0.310293 17.7785
2266 9108 38740 53.8439 8.43774 0.310886 17.8125
2267 9105 38718 53.835 8.43573 0.310864 17.8112
2268 9087 38708 53.7818 8.44989 0.311681 17.858
2269 9096 38734 53.8084 8.44731 0.311436 17.8439
2270 9135 38729 53.9237 8.41104 0.309467 17.7312
2271 9138 38730 53.9325 8.40856 0.309328 17.7232
2272 9171 38723 54.0298 8.37753 0.307658 17.6275
2273 9168 38733 54.021 8.38233 0.307881 17.6403
2274 9180 38745 54.0563 8.37419 0.307388 17.6121
2275 9180 38744 54.0563 8.37397 0.307381 17.6116
2276 9198 38732 54.1093 8.35542 0.306415 17.5563
2277 9210 38758 54.1446 8.3503 0.306034 17.5344
2278 9213 38745 54.1534 8.34489 0.305789 17.5204
2279 9231 38738 54.2063 8.32751 0.304869 17.4677
2280 9228 38713 54.1975 8.32486 0.304823 17.465
2281 9228 38733 54.1975 8.3291 0.304975 17.4738
2282 9222 38762 54.1798 8.34053 0.305485 17.503
2283 9234 38767 54.2151 8.331 0.304946 17.4721
2284 9237 38775 54.2239 8.33005 0.304863 17.4674
2285 9237 38761 54.2239 8.32709 0.304757 17.4613
2286 9240 38756 54.2327 8.32339 0.304575 17.4508
2287 9252 38766 54.2679 8.31496 0.304076 17.4223
2288 9231 38772 54.2063 8.33471 0.305129 17.4826
2289 9213 38765 54.1534 8.34913 0.305942 17.5292
2290 9216 38741 54.1622 8.34139 0.305614 17.5104
2291 9204 38752 54.1269 8.35434 0.306278 17.5484
2292 9201 38739 54.1181 8.35425 0.306323 17.551
2293 9201 38703 54.1181 8.3466 0.306047 17.5352
2294 9198 38704 54.1093 8.34947 0.3062 17.544
2295 9189 38732 54.0828 8.36341 0.306851 17.5813
2296 9192 38734 54.0916 8.36117 0.306721 17.5738
2297 9201 38729 54.1181 8.35212 0.306247 17.5466
2298 9201 38724 54.1181 8.35106 0.306208 17.5444
2299 9201 38722 54.1181 8.35064 0.306193 17.5436
2300 9189 38708 54.0828 8.35831 0.306667 17.5707
2301 9201 38695 54.1181 8.3449 0.305986 17.5317
2302 9210 38690 54.1446 8.33588 0.305513 17.5046
2303 9204 38687 54.1269 8.34055 0.30578 17.5199
2304 9183 38681 54.0651 8.3579 0.306751 17.5755
2305 9180 38706 54.0563 8.36589 0.307089 17.5949
2306 9180 38681 54.0563 8.36057 0.306896 17.5839
2307 9195 38707 54.1005 8.35277 0.306368 17.5536
2308 9186 38703 54.074 8.35991 0.306774 17.5769
2309 9162 38704 54.0033 8.38151 0.30795 17.6443
2310 9174 38700 54.0386 8.36995 0.307334 17.609
2311 9147 38712 53.9591 8.39664 0.308746 17.6899
2312 9150 38715 53.9679 8.39459 0.308622 17.6828
2313 9144 38693 53.9502 8.39527 0.308747 17.6899
2314 9144 38714 53.9502 8.39976 0.308909 17.6992
2315 9162 38747 54.0033 8.39068 0.308282 17.6633
2316 9156 38767 53.9856 8.40031 0.30873 17.6889
2317 9156 38781 53.9856 8.4033 0.308838 17.6951
2318 9192 38777 54.0916 8.37031 0.307051 17.5927
2319 9198 38793 54.1093 8.36837 0.306882 17.5831
2320 9177 38809 54.0475 8.39048 0.308027 17.6486
2321 9180 38817 54.0563 8.3895 0.307942 17.6438
2322 9207 38825 54.1357 8.36717 0.306691 17.5721
2323 9204 38844 54.1269 8.37387 0.306982 17.5888
2324 9216 38834 54.1622 8.3611 0.306325 17.5511
2325 9189 38840 54.0828 8.38637 0.30768 17.6288
2326 9171 38817 54.0298 8.39754 0.308381 17.6689
2327 9177 38802 54.0475 8.38899 0.307973 17.6455
2328 9159 38753 53.9944 8.39464 0.308475 17.6743
2329 9138 38751 53.9325 8.41305 0.30949 17.7325
2330 9162 38784 54.0033 8.39856 0.308567 17.6796
2331 9168 38771 54.021 8.39043 0.308174 17.657
2332 9138 38768 53.9325 8.41668 0.309622 17.74
2333 9111 38754 53.8528 8.43803 0.310846 17.8102
2334 9141 38704 53.9414 8.40031 0.308979 17.7032
2335 9156 38696 53.9856 8.38517 0.308182 17.6575
2336 9159 38706 53.9944 8.38462 0.308113 17.6535
2337 9150 38729 53.9679 8.39758 0.308731 17.689
2338 9171 38730 54.0298 8.37902 0.307712 17.6306
2339 9201 38740 54.1181 8.35446 0.306331 17.5515
2340 9204 38756 54.1269 8.35519 0.306308 17.5502
2341 9195 38741 54.1005 8.35999 0.306629 17.5686
2342 9189 38746 54.0828 8.36639 0.306959 17.5874
2343 9171 38715 54.0298 8.37582 0.307596 17.624
2344 9165 38720 54.0121 8.38224 0.307927 17.6429
2345 9168 38726 54.021 8.38084 0.307827 17.6372
2346 9138 38745 53.9325 8.41177 0.309444 17.7298
2347 9144 38723 53.9502 8.40168 0.308979 17.7032
2348 9153 38717 53.9768 8.39233 0.308491 17.6752
2349 9147 38679 53.9591 8.38959 0.308491 17.6753
2350 9162 38707 54.0033 8.38215 0.307974 17.6456
2351 9171 38697 54.0298 8.37199 0.307457 17.616
2352 9183 38699 54.0651 8.36173 0.306889 17.5834
2353 9189 38702 54.0828 8.35704 0.306621 17.5681
2354 9186 38674 54.074 8.35375 0.306551 17.5641
2355 9180 38681 54.0563 8.36057 0.306896 17.5839
2356 9198 38689 54.1093 8.34629 0.306085 17.5374
2357 9177 38732 54.0475 8.37409 0.307435 17.6147
2358 9156 38749 53.9856 8.39647 0.308591 17.681
2359 9162 38772 54.0033 8.39601 0.308475 17.6743
2360 9150 38774 53.9679 8.40718 0.309078 17.7089
2361 9132 38779 53.9148 8.42443 0.310002 17.7618
2362 9162 38769 54.0033 8.39537 0.308452 17.673
2363 9156 38765 53.9856 8.39989 0.308714 17.688
2364 9144 38741 53.9502 8.40552 0.309118 17.7111
2365 9159 38722 53.9944 8.38803 0.308236 17.6606
2366 9177 38710 54.0475 8.36941 0.307265 17.605
2367 9183 38704 54.0651 8.36279 0.306927 17.5856
2368 9165 38673 54.0121 8.37223 0.307565 17.6222
2369 9153 38700 53.9768 8.38871 0.30836 17.6677
2370 9171 38724 54.0298 8.37774 0.307665 17.6279
2371 9174 38741 54.0386 8.37868 0.30765 17.627
2372 9177 38736 54.0475 8.37494 0.307465 17.6165
2373 9135 38718 53.9237 8.40869 0.309382 17.7263
2374 9147 38751 53.9591 8.40497 0.309048 17.7071
2375 9156 38713 53.9856 8.38879 0.308313 17.665
2376 9159 38735 53.9944 8.3908 0.308336 17.6664
2377 9174 38723 54.0386 8.37485 0.307511 17.6191
2378 9177 38713 54.0475 8.37005 0.307288 17.6063
2379 9192 38711 54.0916 8.35628 0.306544 17.5637
2380 9195 38759 54.1005 8.36382 0.306767 17.5765
2381 9216 38759 54.1622 8.3452 0.305752 17.5183
2382 9246 38787 54.2503 8.32467 0.304523 17.4479
2383 9216 38786 54.1622 8.35093 0.305958 17.5301
2384 9219 38808 54.171 8.35293 0.305981 17.5314
2385 9210 38803 54.1446 8.35985 0.306378 17.5542
2386 9222 38795 54.1798 8.34753 0.305737 17.5175
2387 9219 38774 54.171 8.34573 0.305722 17.5166
2388 9207 38760 54.1357 8.35338 0.306194 17.5436
2389 9204 38803 54.1269 8.36517 0.306668 17.5708
2390 9219 38774 54.171 8.34573 0.305722 17.5166
2391 9201 38759 54.1181 8.35849 0.306477 17.5598
2392 9204 38741 54.1269 8.35201 0.306193 17.5436
2393 9207 38791 54.1357 8.35996 0.306431 17.5572
2394 9219 38780 54.171 8.347 0.305767 17.5192
2395 9207 38782 54.1357 8.35805 0.306362 17.5533
2396 9210 38784 54.1446 8.35582 0.306233 17.5458
2397 9216 38785 54.1622 8.35071 0.30595 17.5297
2398 9204 38762 54.1269 8.35647 0.306354 17.5528
2399 9213 38767 54.1534 8.34955 0.305958 17.5301
2400 9198 38761 54.1093 8.36158 0.306637 17.569
2401 9195 38778 54.1005 8.36785 0.306913 17.5848
2402 9165 38768 54.0121 8.39247 0.308297 17.6641
2403 9189 38752 54.0828 8.36766 0.307005 17.5901
2404 9201 38715 54.1181 8.34915 0.306139 17.5405
2405 9219 38742 54.171 8.33895 0.305477 17.5025
2406 9192 38722 54.0916 8.35862 0.306629 17.5685
2407 9165 38709 54.0121 8.3799 0.307843 17.6381
2408 9174 38706 54.0386 8.37123 0.307381 17.6116
2409 9180 38727 54.0563 8.37036 0.30725 17.6041
2410 9183 38708 54.0651 8.36364 0.306958 17.5874
2411 9168 38701 54.021 8.37552 0.307635 17.6262
2412 9147 38698 53.9591 8.39365 0.308638 17.6837
2413 9117 38703 53.8705 8.42169 0.310154 17.7705
2414 9138 38689 53.9325 8.3998 0.30901 17.705
2415 9141 38711 53.9414 8.40181 0.309033 17.7063
2416 9123 38689 53.8882 8.41328 0.309749 17.7473
2417 9141 38727 53.9414 8.40523 0.309157 17.7134
2418 9138 38705 53.9325 8.40322 0.309134 17.7121
2419 9138 38671 53.9325 8.39595 0.308871 17.697
2420 9123 38682 53.8882 8.41178 0.309695 17.7442
2421 9144 38678 53.9502 8.39207 0.308631 17.6832
2422 9150 38659 53.9679 8.38264 0.30819 17.658
2423 9162 38655 54.0033 8.37107 0.307573 17.6226
2424 9147 38654 53.9591 8.38426 0.308298 17.6642
2425 9174 38664 54.0386 8.36229 0.307057 17.5931
2426 9147 38683 53.9591 8.39045 0.308522 17.677
2427 9147 38673 53.9591 8.38831 0.308445 17.6726
2428 9171 38677 54.0298 8.36773 0.307304 17.6072
2429 9192 38677 54.0916 8.34906 0.306284 17.5488
2430 9207 38701 54.1357 8.34086 0.305742 17.5177
2431 9189 38685 54.0828 8.35342 0.30649 17.5606
2432 9195 38687 54.1005 8.34852 0.306215 17.5448
2433 9189 38721 54.0828 8.36107 0.306767 17.5764
2434 9189 38724 54.0828 8.36171 0.30679 17.5778
2435 9174 38720 54.0386 8.37421 0.307488 17.6178
2436 9177 38752 54.0475 8.37835 0.307588 17.6235
2437 9174 38754 54.0386 8.38145 0.30775 17.6328
2438 9183 38723 54.0651 8.36683 0.307073 17.594
2439 9156 38724 53.9856 8.39114 0.308398 17.6699
2440 9168 38736 54.021 8.38297 0.307904 17.6416
2441 9144 38754 53.9502 8.4083 0.309218 17.7169
2442 9150 38780 53.9679 8.40846 0.309124 17.7115
2443 9168 38763 54.021 8.38872 0.308112 17.6535
2444 9141 38782 53.9414 8.41697 0.309582 17.7377
2445 9153 38760 53.9768 8.40151 0.308823 17.6942
2446 9159 38783 53.9944 8.40104 0.308706 17.6876
2447 9132 38768 53.9148 8.42208 0.309917 17.7569
2448 9147 38803 53.9591 8.41607 0.309449 17.7301
2449 9162 38829 54.0033 8.40815 0.308914 17.6995
2450 9171 38835 54.0298 8.40138 0.30852 17.6769
2451 9165 38809 54.0121 8.40121 0.308613 17.6822
2452 9186 38828 54.074 8.38649 0.307734 17.6319
2453 9168 38838 54.021 8.4047 0.30869 17.6866
2454 9168 38838 54.021 8.4047 0.30869 17.6866
2455 9201 38851 54.1181 8.37802 0.307181 17.6002
2456 9192 38842 54.0916 8.38412 0.30755 17.6213
2457 9210 38859 54.1446 8.37172 0.306806 17.5787
2458 9231 38859 54.2063 8.35312 0.305792 17.5206
2459 9237 38844 54.2239 8.34465 0.305389 17.4975
2460 9246 38836 54.2503 8.33502 0.304896 17.4693
2461 9222 38801 54.1798 8.3488 0.305783 17.5201
2462 9240 38796 54.2327 8.33185 0.304879 17.4683
2463 9243 38770 54.2415 8.32371 0.304538 17.4487
2464 9243 38777 54.2415 8.32519 0.304591 17.4518
2465 9219 38805 54.171 8.3523 0.305958 17.5301
2466 9210 38781 54.1446 8.35518 0.30621 17.5445
2467 9210 38757 54.1446 8.35009 0.306026 17.534
2468 9216 38745 54.1622 8.34224 0.305645 17.5121
2469 9225 38745 54.1886 8.33428 0.305211 17.4873
2470 9204 38745 54.1269 8.35286 0.306224 17.5453
2471 9204 38741 54.1269 8.35201 0.306193 17.5436
2472 9195 38728 54.1005 8.35723 0.306529 17.5628
2473 9189 38721 54.0828 8.36107 0.306767 17.5764
2474 9189 38743 54.0828 8.36575 0.306936 17.5861
2475 9168 38740 54.021 8.38382 0.307935 17.6434
2476 9177 38742 54.0475 8.37622 0.307511 17.6191
2477 9183 38754 54.0651 8.37343 0.307312 17.6077
2478 9204 38769 54.1269 8.35795 0.306408 17.5559
2479 9222 38770 54.1798 8.34223 0.305546 17.5065
2480 9237 38798 54.2239 8.33492 0.305039 17.4774
2481 9231 38804 54.2063 8.34148 0.305373 17.4966
2482 9231 38788 54.2063 8.33809 0.305251 17.4896
2483 9213 38742 54.1534 8.34425 0.305766 17.5191
2484 9210 38735 54.1446 8.34542 0.305858 17.5243
2485 9198 38723 54.1093 8.35351 0.306346 17.5523
2486 9207 38716 54.1357 8.34405 0.305857 17.5243
2487 9228 38721 54.1975 8.32656 0.304884 17.4685
2488 9210 38735 54.1446 8.34542 0.305858 17.5243
2489 9213 38722 54.1534 8.34001 0.305613 17.5104
2490 9222 38740 54.1798 8.33587 0.305317 17.4934
2491 9231 38750 54.2063 8.33005 0.304961 17.473
2492 9219 38737 54.171 8.33789 0.305439 17.5004
2493 9198 38739 54.1093 8.35691 0.306468 17.5594
2494 9168 38728 54.021 8.38127 0.307842 17.6381
2495 9183 38729 54.0651 8.36811 0.30712 17.5967
2496 9162 38755 54.0033 8.39238 0.308344 17.6668
2497 9186 38770 54.074 8.37416 0.307289 17.6063
2498 9189 38806 54.0828 8.37914 0.307419 17.6138
2499 9177 38787 54.0475 8.3858 0.307858 17.6389
2500 9165 38782 54.0121 8.39545 0.308405 17.6703
2501 9150 38754 53.9679 8.40292 0.308924 17.7
2502 9174 38761 54.0386 8.38294 0.307804 17.6359
2503 9189 38744 54.0828 8.36596 0.306943 17.5866
2504 9186 38733 54.074 8.36629 0.307005 17.5901
2505 9183 38721 54.0651 8.36641 0.307058 17.5931
2506 9201 38741 54.1181 8.35467 0.306339 17.5519
2507 9192 38733 54.0916 8.36096 0.306713 17.5734
2508 9192 38728 54.0916 8.3599 0.306675 17.5712
2509 9186 38703 54.074 8.35991 0.306774 17.5769
2510 9180 38738 54.0563 8.3727 0.307335 17.609
2511 9189 38764 54.0828 8.37021 0.307097 17.5954
2512 9183 38717 54.0651 8.36556 0.307027 17.5914
2513 9183 38746 54.0651 8.37173 0.30725 17.6041
2514 9159 38723 53.9944 8.38824 0.308244 17.6611
2515 9171 38739 54.0298 8.38093 0.307781 17.6345
2516 9141 38706 53.9414 8.40074 0.308995 17.7041
2517 9168 38675 54.021 8.36998 0.307434 17.6147
2518 9186 38650 54.074 8.34864 0.306367 17.5535
2519 9195 38654 54.1005 8.34151 0.305962 17.5303
2520 9219 38675 54.171 8.32475 0.304965 17.4732
2521 9216 38700 54.1622 8.3327 0.3053 17.4924
2522 9234 38694 54.2151 8.31556 0.30439 17.4402
2523 9249 38692 54.2591 8.30196 0.303657 17.3982
2524 9252 38702 54.2679 8.30144 0.30359 17.3944
2525 9246 38687 54.2503 8.30353 0.303762 17.4043
2526 9225 38654 54.1886 8.31501 0.304516 17.4475
2527 9237 38609 54.2239 8.29494 0.303598 17.3949
2528 9258 38618 54.2855 8.27845 0.302665 17.3414
2529 9246 38608 54.2503 8.28683 0.30316 17.3698
2530 9255 38631 54.2767 8.28382 0.302907 17.3553
2531 9267 38651 54.3119 8.27755 0.302488 17.3313
2532 9234 38656 54.2151 8.30752 0.3041 17.4236
2533 9240 38671 54.2327 8.30542 0.303927 17.4137
2534 9246 38713 54.2503 8.30903 0.30396 17.4156
2535 9264 38717 54.3031 8.2941 0.303132 17.3682
2536 9261 38709 54.2943 8.29503 0.303214 17.3729
2537 9261 38727 54.2943 8.29883 0.30335 17.3807
2538 9255 38738 54.2767 8.30641 0.30372 17.4019
2539 9255 38728 54.2767 8.3043 0.303644 17.3975
2540 9231 38731 54.2063 8.32603 0.304816 17.4647
2541 9210 38697 54.1446 8.33736 0.305567 17.5077
2542 9219 38711 54.171 8.33238 0.30524 17.489
2543 9216 38728 54.1622 8.33863 0.305515 17.5047
2544 9213 38747 54.1534 8.34531 0.305805 17.5213
2545 9213 38752 54.1534 8.34637 0.305843 17.5235
2546 9210 38776 54.1446 8.35412 0.306171 17.5423
2547 9222 38754 54.1798 8.33884 0.305424 17.4995
2548 9222 38721 54.1798 8.33185 0.305172 17.4851
2549 9204 38719 54.1269 8.34734 0.306025 17.5339
2550 9213 38732 54.1534 8.34213 0.30569 17.5147
2551 9210 38736 54.1446 8.34563 0.305865 17.5248
2552 9234 38748 54.2151 8.32698 0.304801 17.4638
2553 9249 38754 54.2591 8.31506 0.304128 17.4253
2554 9261 38777 54.2943 8.30938 0.30373 17.4025
2555 9237 38774 54.2239 8.32984 0.304856 17.4669
2556 9234 38783 54.2151 8.33439 0.305068 17.4791
2557 9207 38768 54.1357 8.35508 0.306255 17.5471
2558 9210 38760 54.1446 8.35073 0.306049 17.5353
2559 9192 38726 54.0916 8.35947 0.30666 17.5703
2560 9183 38716 54.0651 8.36535 0.30702 17.5909
2561 9201 38706 54.1181 8.34724 0.30607 17.5365
2562 9198 38732 54.1093 8.35542 0.306415 17.5563
2563 9210 38728 54.1446 8.34394 0.305804 17.5213
2564 9231 38726 54.2063 8.32497 0.304778 17.4625
2565 9222 38697 54.1798 8.32676 0.304989 17.4746
2566 9249 38735 54.2591 8.31104 0.303984 17.417
2567 9255 38745 54.2767 8.30789 0.303773 17.4049
2568 9243 38765 54.2415 8.32266 0.304499 17.4465
2569 9231 38758 54.2063 8.33174 0.305022 17.4765
2570 9243 38752 54.2415 8.31991 0.3044 17.4409
2571 9243 38761 54.2415 8.32181 0.304469 17.4448
2572 9255 38772 54.2767 8.31359 0.303979 17.4167
2573 9297 38765 54.3997 8.27541 0.30193 17.2993
2574 9312 38774 54.4436 8.26427 0.30129 17.2627
2575 9327 38753 54.4874 8.24688 0.300428 17.2132
2576 9327 38737 54.4874 8.24353 0.300307 17.2063
2577 9288 38698 54.3734 8.26915 0.301849 17.2947
2578 9327 38710 54.4874 8.23787 0.300104 17.1947
2579 9321 38707 54.4699 8.24242 0.300363 17.2095
2580 9318 38665 54.4611 8.2362 0.300187 17.1995
2581 9336 38694 54.5137 8.22675 0.299563 17.1637
2582 9339 38694 54.5224 8.22417 0.299423 17.1557
2583 9333 38681 54.5049 8.22661 0.299605 17.1661
2584 9345 38668 54.5399 8.21356 0.298948 17.1285
2585 9351 38688 54.5575 8.21259 0.298819 17.121
2586 9351 38667 54.5575 8.2082 0.298661 17.112
2587 9339 38641 54.5224 8.21307 0.299025 17.1329
2588 9342 38635 54.5312 8.20923 0.29884 17.1223
2589 9336 38645 54.5137 8.21649 0.299195 17.1426
2590 9342 38662 54.5312 8.21489 0.299043 17.1339
2591 9348 38675 54.5487 8.21245 0.298861 17.1235
2592 9336 38662 54.5137 8.22005 0.299322 17.1499
2593 9330 38665 54.4962 8.22584 0.299625 17.1673
2594 9300 38688 54.4085 8.25662 0.301207 17.2579
2595 9288 38680 54.3734 8.26536 0.301713 17.2869
2596 9303 38651 54.4172 8.24624 0.300786 17.2338
2597 9276 38659 54.3382 8.27139 0.302122 17.3103
2598 9288 38677 54.3734 8.26473 0.30169 17.2856
2599 9288 38676 54.3734 8.26452 0.301682 17.2851
2600 9291 38660 54.3821 8.25855 0.30142 17.2701
2601 9297 38657 54.3997 8.25271 0.301114 17.2526
2602 9285 38665 54.3646 8.26482 0.301741 17.2885
2603 9261 38662 54.2943 8.28511 0.302857 17.3524
2604 9252 38663 54.2679 8.2932 0.303293 17.3774
2605 9234 38689 54.2151 8.3145 0.304352 17.4381
2606 9249 38723 54.2591 8.30851 0.303893 17.4118
2607 9279 38738 54.347 8.28542 0.302578 17.3364
2608 9291 38790 54.3821 8.2859 0.302403 17.3264
2609 9294 38812 54.3909 8.28791 0.302427 17.3278
2610 9288 38819 54.3734 8.29462 0.302764 17.3471
2611 9285 38852 54.3646 8.30418 0.303156 17.3696
2612 9288 38853 54.3734 8.30177 0.303022 17.3619
2613 9273 38844 54.3294 8.313 0.303667 17.3988
2614 9267 38862 54.3119 8.32205 0.304089 17.423
2615 9261 38858 54.2943 8.32647 0.304345 17.4377
2616 9255 38881 54.2767 8.3366 0.304807 17.4642
2617 9273 38908 54.3294 8.32648 0.304152 17.4266
2618 9270 38903 54.3206 8.32806 0.304257 17.4326
2619 9270 38891 54.3206 8.32553 0.304166 17.4274
2620 9264 38874 54.3031 8.32721 0.304323 17.4364
2621 9282 38888 54.3558 8.31438 0.303571 17.3934
2622 9276 38881 54.3382 8.31816 0.303804 17.4067
2623 9285 38900 54.3646 8.31428 0.30352 17.3904
2624 9285 38894 54.3646 8.31302 0.303474 17.3878
2625 9252 38901 54.2679 8.34347 0.305103 17.4811
2626 9237 38872 54.2239 8.35057 0.305603 17.5097
2627 9228 38884 54.1975 8.36107 0.306128 17.5398
2628 9231 38892 54.2063 8.3601 0.306044 17.535
2629 9222 38892 54.1798 8.36807 0.306478 17.5599
2630 9225 38877 54.1886 8.36224 0.306219 17.5451
2631 9234 38866 54.2151 8.35195 0.305701 17.5154
2632 9222 38845 54.1798 8.35812 0.306119 17.5393
2633 9231 38862 54.2063 8.35376 0.305815 17.5219
2634 9222 38867 54.1798 8.36278 0.306287 17.549
2635 9267 38881 54.3119 8.32606 0.304233 17.4313
2636 9282 38885 54.3558 8.31375 0.303549 17.3921
2637 9288 38853 54.3734 8.30177 0.303022 17.3619
2638 9315 38858 54.4523 8.2793 0.301782 17.2908
2639 9291 38862 54.3821 8.30104 0.302947 17.3576
2640 9285 38870 54.3646 8.30797 0.303293 17.3774
2641 9291 38871 54.3821 8.30294 0.303015 17.3615
2642 9312 38888 54.4436 8.28821 0.30215 17.3119
2643 9294 38872 54.3909 8.30053 0.302881 17.3538
2644 9300 38868 54.4085 8.29445 0.302566 17.3358
2645 9315 38846 54.4523 8.27678 0.301692 17.2857
2646 9321 38889 54.4699 8.28059 0.301733 17.288
2647 9330 38839 54.4962 8.26231 0.300934 17.2422
2648 9333 38825 54.5049 8.25678 0.300688 17.2281
2649 9360 38803 54.5837 8.2289 0.299261 17.1464
2650 9354 38841 54.5662 8.242 0.299825 17.1787
2651 9375 38835 54.6274 8.2227 0.298803 17.1202
2652 9393 38831 54.6798 8.20646 0.29794 17.0707
2653 9375 38855 54.6274 8.22687 0.298953 17.1287
2654 9354 38865 54.5662 8.24702 0.300005 17.189
2655 9336 38817 54.5137 8.25251 0.300487 17.2166
2656 9348 38820 54.5487 8.24278 0.299948 17.1858
2657 9324 38820 54.4786 8.26352 0.301072 17.2502
2658 9309 38832 54.4348 8.27906 0.301869 17.2958
2659 9315 38853 54.4523 8.27825 0.301744 17.2887
2660 9333 38873 54.5049 8.26684 0.301048 17.2488
2661 9342 38853 54.5312 8.25486 0.300476 17.216
2662 9339 38832 54.5224 8.25306 0.300459 17.215
2663 9345 38833 54.5399 8.24809 0.300186 17.1994
2664 9336 38822 54.5137 8.25356 0.300524 17.2188
2665 9321 38796 54.4699 8.26109 0.301033 17.2479
2666 9327 38814 54.4874 8.25967 0.300886 17.2395
2667 9333 38845 54.5049 8.26097 0.300838 17.2367
2668 9342 38859 54.5312 8.25612 0.300521 17.2186
2669 9351 38860 54.5575 8.24856 0.300108 17.1949
2670 9354 38863 54.5662 8.2466 0.29999 17.1882
2671 9339 38862 54.5224 8.25934 0.300684 17.2279
2672 9324 38849 54.4786 8.2696 0.301291 17.2627
2673 9312 38863 54.4436 8.28296 0.301961 17.3011
2674 9312 38848 54.4436 8.27981 0.301848 17.2946
2675 9321 38830 54.4699 8.26822 0.301289 17.2626
2676 9291 38827 54.3821 8.29368 0.302683 17.3424
2677 9294 38835 54.3909 8.29275 0.302601 17.3378
2678 9273 38822 54.3294 8.30836 0.3035 17.3893
2679 9306 38852 54.426 8.28587 0.302162 17.3126
2680 9309 38828 54.4348 8.27822 0.301839 17.2941
2681 9321 38831 54.4699 8.26843 0.301296 17.263
2682 9330 38814 54.4962 8.25707 0.300746 17.2315
2683 9327 38818 54.4874 8.26051 0.300916 17.2412
2684 9315 38828 54.4523 8.27301 0.301556 17.2779
2685 9303 38809 54.4172 8.27944 0.301979 17.3021
2686 9318 38817 54.4611 8.26809 0.301332 17.2651
2687 9315 38819 54.4523 8.27112 0.301488 17.274
2688 9324 38835 54.4786 8.26667 0.301185 17.2566
2689 9327 38840 54.4874 8.26512 0.301082 17.2507
2690 9333 38821 54.5049 8.25594 0.300658 17.2264
2691 9333 38821 54.5049 8.25594 0.300658 17.2264
2692 9354 38826 54.5662 8.23887 0.299713 17.1723
2693 9345 38821 54.5399 8.24558 0.300096 17.1942
2694 9357 38792 54.575 8.22918 0.299319 17.1497
2695 9387 38763 54.6624 8.19742 0.297711 17.0576
2696 9387 38745 54.6624 8.19367 0.297576 17.0499
2697 9405 38731 54.7148 8.17542 0.296643 16.9964
2698 9429 38753 54.7845 8.15962 0.295707 16.9428
2699 9414 38754 54.7409 8.17255 0.296401 16.9825
2700 9432 38757 54.7932 8.15791 0.295599 16.9366
2701 9420 38795 54.7584 8.17597 0.29643 16.9842
2702 9414 38794 54.7409 8.18086 0.296698 16.9995
2703 9405 38807 54.7148 8.19122 0.297208 17.0288
2704 9402 38787 54.706 8.18962 0.297198 17.0282
2705 9405 38761 54.7148 8.18166 0.296866 17.0092
2706 9399 38742 54.6973 8.18281 0.297001 17.0169
2707 9399 38787 54.6973 8.19218 0.297336 17.0361
2708 9390 38795 54.6711 8.20152 0.297811 17.0633
2709 9384 38786 54.6536 8.20477 0.298021 17.0753
