MCS Area Volume r h theta_rad theta_deg
343 3570 16007 33.71 8.76967 0.509017 29.1645
344 3567 15997 33.6959 8.77133 0.509314 29.1816
345 3570 16018 33.71 8.77544 0.509338 29.1829
346 3567 16027 33.6959 8.78708 0.51019 29.2317
347 3585 16067 33.7808 8.76665 0.507829 29.0965
348 3579 16039 33.7525 8.76576 0.508187 29.117
349 3573 16064 33.7242 8.79265 0.510089 29.226
350 3573 16065 33.7242 8.79318 0.510118 29.2276
351 3597 16057 33.8373 8.73403 0.50521 28.9464
352 3600 16058 33.8514 8.72772 0.504659 28.9148
353 3621 16062 33.95 8.6823 0.500744 28.6905
354 3630 16055 33.9921 8.65847 0.498832 28.581
355 3636 16061 34.0202 8.64815 0.497867 28.5257
356 3642 16074 34.0483 8.64147 0.497105 28.482
357 3651 16072 34.0903 8.62042 0.495356 28.3818
358 3642 16056 34.0483 8.63218 0.496592 28.4527
359 3642 16062 34.0483 8.63528 0.496763 28.4624
360 3648 16080 34.0763 8.63121 0.496147 28.4271
361 3669 16077 34.1742 8.58322 0.492141 28.1976
362 3660 16064 34.1323 8.59638 0.493447 28.2724
363 3657 16095 34.1183 8.61895 0.494885 28.3548
364 3660 16049 34.1323 8.58868 0.493022 28.2481
365 3669 16054 34.1742 8.57142 0.491492 28.1604
366 3642 16042 34.0483 8.62496 0.496194 28.4298
367 3654 16021 34.1043 8.58753 0.493347 28.2667
368 3663 16027 34.1463 8.57076 0.491842 28.1804
369 3666 16005 34.1603 8.55287 0.490663 28.1129
370 3657 16009 34.1183 8.57473 0.492448 28.2152
371 3645 16018 34.0623 8.60591 0.494947 28.3583
372 3651 15981 34.0903 8.57356 0.492771 28.2337
373 3657 16001 34.1183 8.57061 0.492221 28.2022
374 3663 15982 34.1463 8.54764 0.490568 28.1074
375 3663 15999 34.1463 8.55638 0.491049 28.135
376 3663 15996 34.1463 8.55484 0.490964 28.1302
377 3672 16012 34.1882 8.5433 0.489751 28.0607
378 3672 16010 34.1882 8.54228 0.489694 28.0574
379 3678 16035 34.2161 8.54196 0.489293 28.0344
380 3687 16034 34.258 8.52181 0.487612 27.9381
381 3681 16026 34.2301 8.5308 0.488488 27.9883
382 3645 16022 34.0623 8.60798 0.49506 28.3649
383 3648 16023 34.0763 8.60184 0.494526 28.3343
384 3651 16024 34.0903 8.59571 0.493993 28.3037
385 3672 16047 34.1882 8.56124 0.490739 28.1172
386 3657 16047 34.1183 8.59427 0.493525 28.2769
387 3660 16046 34.1323 8.58713 0.492937 28.2432
388 3639 16044 34.0342 8.63267 0.496816 28.4655
389 3654 16067 34.1043 8.6112 0.494653 28.3415
390 3660 16084 34.1323 8.60666 0.494013 28.3049
391 3660 16065 34.1323 8.5969 0.493475 28.2741
392 3663 16065 34.1463 8.59028 0.492917 28.242
393 3654 16061 34.1043 8.60811 0.494482 28.3318
394 3678 16063 34.2161 8.55629 0.490081 28.0796
395 3669 16062 34.1742 8.57552 0.491717 28.1733
396 3663 16048 34.1463 8.58155 0.492436 28.2145
397 3672 16077 34.1882 8.57662 0.491585 28.1657
398 3681 16055 34.2301 8.54563 0.489304 28.035
399 3684 16067 34.244 8.54522 0.489089 28.0227
400 3681 16070 34.2301 8.5533 0.489725 28.0592
401 3663 16069 34.1463 8.59233 0.49303 28.2485
402 3663 16067 34.1463 8.5913 0.492973 28.2453
403 3660 16068 34.1323 8.59844 0.49356 28.2789
404 3657 16062 34.1183 8.60199 0.49395 28.3013
405 3645 16055 34.0623 8.62499 0.496 28.4187
406 3663 16041 34.1463 8.57795 0.492238 28.2031
407 3669 16032 34.1742 8.56014 0.49087 28.1248
408 3678 16025 34.2161 8.53684 0.489011 28.0183
409 3696 16043 34.2998 8.50685 0.486219 27.8583
410 3702 16053 34.3276 8.49895 0.485407 27.8117
411 3687 16044 34.258 8.52692 0.487892 27.9542
412 3687 16039 34.258 8.52437 0.487752 27.9461
413 3687 16054 34.258 8.53203 0.488173 27.9703
414 3699 16061 34.3137 8.50952 0.486176 27.8558
415 3672 16056 34.1882 8.56586 0.490992 28.1318
416 3654 16055 34.1043 8.60502 0.494312 28.322
417 3660 16036 34.1323 8.58199 0.492654 28.227
418 3666 16037 34.1603 8.56929 0.491568 28.1647
419 3675 16042 34.2022 8.55211 0.490043 28.0774
420 3684 16042 34.244 8.53244 0.488387 27.9825
421 3684 16057 34.244 8.5401 0.488808 28.0066
422 3699 16057 34.3137 8.50749 0.486064 27.8494
423 3711 16058 34.3693 8.48207 0.483914 27.7262
424 3723 16058 34.4248 8.45629 0.481752 27.6023
425 3714 16037 34.3832 8.46495 0.482788 27.6617
426 3729 16031 34.4525 8.42979 0.479928 27.4978
427 3732 16044 34.4664 8.42997 0.479752 27.4878
428 3750 16035 34.5494 8.38724 0.476307 27.2904
429 3762 16041 34.6046 8.36498 0.47436 27.1788
430 3780 16088 34.6873 8.35084 0.4725 27.0723
431 3780 16071 34.6873 8.34233 0.472037 27.0457
432 3762 16088 34.6046 8.38858 0.475649 27.2527
433 3777 16079 34.6736 8.3526 0.472777 27.0881
434 3789 16087 34.7286 8.33158 0.470911 26.9812
435 3792 16091 34.7424 8.32734 0.470501 26.9577
436 3807 16085 34.811 8.29332 0.467757 26.8005
437 3813 16089 34.8384 8.28296 0.466839 26.7479
438 3822 16101 34.8795 8.27043 0.46563 26.6786
439 3819 16114 34.8658 8.28303 0.46649 26.7279
440 3810 16114 34.8247 8.30155 0.468027 26.816
441 3801 16107 34.7836 8.31666 0.469383 26.8936
442 3804 16113 34.7973 8.31344 0.469029 26.8734
443 3822 16107 34.8795 8.27341 0.465791 26.6879
