MCS Area Contacto
388 16044.0 3639.0
389 16067.0 3654.0
390 16084.0 3660.0
391 16065.0 3660.0
392 16065.0 3663.0
393 16061.0 3654.0
394 16063.0 3678.0
395 16062.0 3669.0
396 16048.0 3663.0
397 16077.0 3672.0
398 16055.0 3681.0
399 16067.0 3684.0
400 16070.0 3681.0
401 16069.0 3663.0
402 16067.0 3663.0
403 16068.0 3660.0
404 16062.0 3657.0
405 16055.0 3645.0
406 16041.0 3663.0
407 16032.0 3669.0
408 16025.0 3678.0
409 16043.0 3696.0
410 16053.0 3702.0
411 16044.0 3687.0
412 16039.0 3687.0
413 16054.0 3687.0
414 16061.0 3699.0
415 16056.0 3672.0
416 16055.0 3654.0
417 16036.0 3660.0
418 16037.0 3666.0
419 16042.0 3675.0
420 16042.0 3684.0
421 16057.0 3684.0
422 16057.0 3699.0
423 16058.0 3711.0
424 16058.0 3723.0
425 16037.0 3714.0
426 16031.0 3729.0
427 16044.0 3732.0
428 16035.0 3750.0
429 16041.0 3762.0
430 16088.0 3780.0
431 16071.0 3780.0
432 16088.0 3762.0
433 16079.0 3777.0
434 16087.0 3789.0
435 16091.0 3792.0
436 16085.0 3807.0
437 16089.0 3813.0
438 16101.0 3822.0
439 16114.0 3819.0
440 16114.0 3810.0
441 16107.0 3801.0
442 16113.0 3804.0
443 16107.0 3822.0
444 16100.0 3810.0
445 16096.0 3801.0
446 16081.0 3798.0
447 16069.0 3783.0
448 16078.0 3795.0
449 16073.0 3792.0
450 16080.0 3807.0
451 16056.0 3828.0
452 16054.0 3828.0
453 16037.0 3810.0
454 16033.0 3822.0
455 16034.0 3828.0
456 16068.0 3825.0
457 16057.0 3822.0
458 16045.0 3813.0
459 16045.0 3795.0
460 16044.0 3780.0
461 16042.0 3804.0
462 16022.0 3825.0
463 16025.0 3813.0
464 16032.0 3789.0
465 16034.0 3801.0
466 16042.0 3807.0
467 16060.0 3819.0
468 16045.0 3819.0
469 16049.0 3828.0
470 16038.0 3840.0
471 16038.0 3831.0
472 16037.0 3831.0
473 16041.0 3831.0
474 16048.0 3852.0
475 16059.0 3864.0
476 16061.0 3852.0
477 16078.0 3864.0
478 16086.0 3864.0
479 16090.0 3855.0
480 16068.0 3861.0
481 16058.0 3873.0
482 16054.0 3867.0
483 16044.0 3849.0
484 16032.0 3834.0
485 16013.0 3837.0
486 16024.0 3846.0
487 16048.0 3855.0
488 16053.0 3858.0
489 16040.0 3861.0
490 16045.0 3879.0
491 16017.0 3873.0
492 16005.0 3882.0
493 16004.0 3885.0
494 16014.0 3882.0
495 16015.0 3900.0
496 16006.0 3906.0
497 16022.0 3894.0
498 16025.0 3903.0
499 16046.0 3891.0
500 16062.0 3885.0
501 16081.0 3879.0
502 16074.0 3876.0
503 16065.0 3873.0
504 16080.0 3882.0
505 16079.0 3891.0
506 16065.0 3885.0
507 16081.0 3894.0
508 16067.0 3891.0
509 16069.0 3903.0
510 16055.0 3894.0
511 16049.0 3897.0
512 16068.0 3900.0
513 16079.0 3924.0
514 16086.0 3945.0
515 16077.0 3942.0
516 16076.0 3945.0
517 16071.0 3936.0
518 16045.0 3933.0
519 16051.0 3945.0
520 16071.0 3963.0
521 16064.0 3966.0
522 16071.0 3972.0
523 16082.0 3987.0
